record_id,matrix_id,title,field,coder_x_label,coder_y_label,final_label,resolution_type,brief_reason,evidence_location,unresolved,reviewer_initials,review_date,disagreement_id
FMS0969,FMS0969,May the Feedback Be with You! Unlocking the Power of Feedback-Driven Deep Learning Framework Fuzzing via LLMs,primary system shape,feedback-driven fuzzing agent,feedback-driven fuzzing agent,feedback-driven fuzzing agent,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0969,FMS0969,May the Feedback Be with You! Unlocking the Power of Feedback-Driven Deep Learning Framework Fuzzing via LLMs,principal reported evidence output,runtime safety signal,externally traceable material,runtime safety signal,third_party_external_rereview,"p.12 报告“This performance advantage stems from the limitation of LLMs tend to prioritizefrequently- usedoperators (e.g., Conv2d and ReLU) while insufficiently ex- ploring morerarely-usedoperators (e.g., InstanceNorm) that potentially improve code coverage and bug detection ability. Consequently, FUELwo sa is free from considering too many con- straints of other operators, resulting in generating more valid models.”。主要结果以覆盖、崩溃、运行时违规或新 bug 等运行信号呈现。",p.12; papers/A068.pdf,no,OY,2026-08-24,FMS0969__principal_evidence
FMS0969,FMS0969,May the Feedback Be with You! Unlocking the Power of Feedback-Driven Deep Learning Framework Fuzzing via LLMs,external traceability,author-reported external clue,publicly aligned external trace,author-reported external clue,third_party_external_rereview,"论文相关事实为“• Real-World Contribution.So far, FUEL has detected 104 previously unknown bugs, with 93 already confirmed, 53 already fixed, and 14 assigned CVE IDs. 14 detected bugs were labeled ashigh priority, and one issue was labeled asutmost priority.”。这是作者报告的披露/确认线索，但未同时提供读者可逐项定位的 trigger、replay、PoC 或公开记录链接。",p.3; papers/A068.pdf,no,OY,2026-08-24,FMS0969__external_traceability
FMS1017,FMS1017,Multi-Agent Penetration Testing AI for the Web,lifecycle coverage,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;execution observation;path and input exploration;reporting and audit,candidate analysis; execution observation; reproduction and validation,third_party_external_rereview,"candidate analysis: p.1“The core challenge lies in thesemantic gap between pattern- based vulnerability detection and contextual exploitation un- derstanding.”；execution observation: p.4“able 1: Agent Types and Tool Interfaces Agent Type Tool Interface and Role Coordinator Plans, orchestrates, synthesizes: sandbox_agent, run_command, run_python, get_registered_emails, list_account_messages, get_message_by_id, send_slack_alert, send_slack_summary Sandbox (1..N) Executes tactics in isolated LLM context but shared container: run_command, run_python Validation Consumes and re”；reproduction and validation: p.4“able 1: Agent Types and Tool Interfaces Agent Type Tool Interface and Role Coordinator Plans, orchestrates, synthesizes: sandbox_agent, run_command, run_python, get_registered_emails, list_account_messages, get_message_by_id, send_slack_alert, send_slack_summary Sandbox (1..N) Executes tactics in isolated LLM context but shared container: run_command, run_python Validation Consumes and re”。这些均是系统实际执行的动作；未将作者或维护者的后续行为计入。",p.1；p.4; papers/A038.pdf,no,OY,2026-08-24,FMS1017__lifecycle
FMS1017,FMS1017,Multi-Agent Penetration Testing AI for the Web,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;governance / human gates / disclosure control;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,validation organization / evidence packaging,third_party_external_rereview,"validation organization / evidence packaging: p.3“Consumes a candidate PoC artifact (HTTP request sequence, payload, or script) and verifies ex- ploitability by concrete execution on the per-job docker con- tainer, returning pass/fail with evidence (flag capture for CTF or side-effect evidence for real targets).”。引文分别说明前序信息/反馈如何改变后续检索、生成、验证、记忆或审查动作。",p.3; papers/A038.pdf,no,OY,2026-08-24,FMS1017__capability
FMS1017,FMS1017,Multi-Agent Penetration Testing AI for the Web,primary system shape,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1017,FMS1017,Multi-Agent Penetration Testing AI for the Web,principal reported evidence output,reproducible validation,controlled task completion,candidate judgment,third_party_external_rereview,"摘要的主要输出为“Multi-Agent Penetration Testing AI for the Web Isaac David University College London Arthur Gervais University College London Abstract AI-powered development platforms are making software cre- ation accessible to a broader audience, but this democrati- zation has triggered a scalability crisis in security auditing. With studies showing that up to 40% of AI-generated code contai”。未定位到更强的受控完成、运行信号、复现材料或逐项外部对齐，故按候选判断编码。","p.1, Abstract; papers/A038.pdf",no,OY,2026-08-24,FMS1017__principal_evidence
FMS1017,FMS1017,Multi-Agent Penetration Testing AI for the Web,external traceability,author-reported external clue,benchmark ground truth / public material,author-reported external clue,third_party_external_rereview,"论文相关事实为“Findings are responsibly disclosed, 10 findings are under CVE review. 1 Introduction Web application security assessment faces a fundamental scal- ability crisis driven by AI-powered development acceleration.”。这是作者报告的披露/确认线索，但未同时提供读者可逐项定位的 trigger、replay、PoC 或公开记录链接。",p.1; papers/A038.pdf,no,OY,2026-08-24,FMS1017__external_traceability
FMS1024,FMS1024,Mystique: Automated Vulnerability Patch Porting with Semantic and Syntactic-Enhanced LLM,lifecycle coverage,candidate analysis;patch validation,candidate analysis;execution observation;patch validation;reproduction and validation,candidate analysis; patch validation,third_party_external_rereview,Mystique 从原分支 patch function 提取包含 pre-patch 与 post-patch 的漏洞相关 signature，再在目标分支定位对应 vulnerable function；生成 fixed function 后，Sec. 3.5.2 针对 semantic、placeholder 和 syntactic anomalies 做检查，p.11 说明会继续 refine 直到异常消失或达到限制。这是对候选漏洞函数的分析以及对补丁结果的直接检查，故选 candidate analysis 与 patch validation；论文未在此流程中报告输入探索或漏洞复现。,"p.3, Sec. 1 Our Approach; p.10, Sec. 3.5.2; p.11, Sec. 3.5; papers/A025.pdf",no,OY,2026-08-24,FMS1024__lifecycle
FMS1024,FMS1024,Mystique: Automated Vulnerability Patch Porting with Semantic and Syntactic-Enhanced LLM,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;validation organization / evidence packaging,context aggregation / rule extraction;feedback interpretation / loop adjustment;validation organization / evidence packaging;failure reuse / strategy update,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1024,FMS1024,Mystique: Automated Vulnerability Patch Porting with Semantic and Syntactic-Enhanced LLM,primary system shape,"reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent",agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1024,FMS1024,Mystique: Automated Vulnerability Patch Porting with Semantic and Syntactic-Enhanced LLM,principal reported evidence output,reproducible validation,reproducible validation,reproducible validation,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1024,FMS1024,Mystique: Automated Vulnerability Patch Porting with Semantic and Syntactic-Enhanced LLM,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1034,FMS1034,Neuro-symbolic Static Analysis with LLM-generated Vulnerability Patterns,lifecycle coverage,candidate analysis;execution observation,candidate analysis;reporting and audit,candidate analysis; path and input exploration; execution observation; reproduction and validation,third_party_external_rereview,"candidate analysis: p.1“euro-symbolic Static Analysis with LLM-generated Vulnerability Patterns Penghui Li Columbia University New York, NY, USA pl2689@columbia.edu Songchen Yao Columbia University New York, NY, USA sy2743@columbia.edu Josef Sarfati Korich Columbia University New York, NY, USA jsk2266@columbia.edu Changhua Luo Wuhan University Wuhan, Hubei, China chluo2502@whu.edu.cn Jianjia Yu Johns Hopkins Uni”；path and input exploration: p.14“Constraint-guided directed greybox fuzzing. InProceedings of the 30th USENIX Security Symposium (Security).”；execution observation: p.5“MoCQ tracks intermediate program states along the query execution trace to enable fine-grained debugging. For example, in the prototype pollution query in Listing 1, after executing the block that identifies obj[""__proto__""] assignments (variable objProto), MoCQ captures concrete code locations as a 5”；reproduction and validation: p.8“We define an atomic operation—such as a specific API call, expres- sion type, or data flow—that is not recognized by expert-developed queries as a new pattern, and construct a minimal PoC vulnerability example to validate each new pattern.”。这些均是系统实际执行的动作；未将作者或维护者的后续行为计入。",p.1；p.5；p.8；p.14; papers/A058.pdf,no,OY,2026-08-24,FMS1034__lifecycle
FMS1034,FMS1034,Neuro-symbolic Static Analysis with LLM-generated Vulnerability Patterns,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;tool routing / strategy routing,context aggregation / rule extraction;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction; feedback interpretation / loop adjustment,third_party_external_rereview,context aggregation / rule extraction: p.16“Your task is to extract a minimal but sufficiently expressive subset of the DSL for detecting vulnerabilities in the programming language L.”；feedback interpretation / loop adjustment: p.5“This structured plan not only makes query generation more manageable but also provides a clear frame- work for iterative refinement when validation feedback reveals errors or incomplete coverage.”。引文分别说明前序信息/反馈如何改变后续检索、生成、验证、记忆或审查动作。,p.5；p.16; papers/A058.pdf,no,OY,2026-08-24,FMS1034__capability
FMS1034,FMS1034,Neuro-symbolic Static Analysis with LLM-generated Vulnerability Patterns,primary system shape,candidate-analysis system,candidate-analysis system,candidate-analysis system,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1034,FMS1034,Neuro-symbolic Static Analysis with LLM-generated Vulnerability Patterns,principal reported evidence output,candidate judgment,candidate judgment,candidate judgment,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1034,FMS1034,Neuro-symbolic Static Analysis with LLM-generated Vulnerability Patterns,external traceability,author-reported external clue,author-reported external clue,author-reported external clue,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1055,FMS1055,"One Signature, Multiple Payments: Demystifying and Detecting Signature Replay Vulnerabilities in Smart Contracts",lifecycle coverage,candidate analysis,candidate analysis;execution observation;reporting and audit;reproduction and validation,candidate analysis; reproduction and validation,third_party_external_rereview,"candidate analysis: p.4“These professionally-audited reports offer structured content for quick vulnerability analysis. function claim(...) { … bytes32 messageHash=keccak256(abi.encodePacked(msg.sender,_claimAmount)); require(signatureManager == recover(messageHash,_signature),""invalid signature""); signatureClaimed[_signature] = true //transfer token _transfer(address(this),msg.sender,_claimAmount); } Issue: Sig”；reproduction and validation: p.8“Cross-Project Replay Attack (X-PRA).LASiRanalyzes variable dependencies inWarnings_nodesto confirm if the_hashvalue at the sinks (ecrecover(_hash, v, r, s)) is influenced by theaddress(this) variable.”。这些均是系统实际执行的动作；未将作者或维护者的后续行为计入。",p.4；p.8; papers/A010.pdf,no,OY,2026-08-24,FMS1055__lifecycle
FMS1055,FMS1055,"One Signature, Multiple Payments: Demystifying and Detecting Signature Replay Vulnerabilities in Smart Contracts",cross-stage capability,context aggregation / rule extraction;feedback interpretation / loop adjustment,context aggregation / rule extraction;tool routing / strategy routing;validation organization / evidence packaging,no qualifying label observed,third_party_external_rereview,"论文描述的相关流程为“Specifically,Prompt_Aguides the LLM to simulate a smart contract security auditor’s workflow, aiding in accurately identifying and extracting key variables for signature verification through role-playing and structured analysis.”。全文未定位到可核查的“前序信息或反馈 -> 后续动作改变”链条，故不把多模块并列或普通人工评估计为 cross-stage capability。",p.6; papers/A010.pdf,no,OY,2026-08-24,FMS1055__capability
FMS1055,FMS1055,"One Signature, Multiple Payments: Demystifying and Detecting Signature Replay Vulnerabilities in Smart Contracts",primary system shape,candidate-analysis system,candidate-analysis system,candidate-analysis system,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1055,FMS1055,"One Signature, Multiple Payments: Demystifying and Detecting Signature Replay Vulnerabilities in Smart Contracts",principal reported evidence output,candidate judgment,reproducible validation,candidate judgment,third_party_external_rereview,"p.2 报告“InPhase 3,LASiRrequires LLMs to reviewWarningsand provide function sequences to guide symbolic execution for path reachability verification.LASiRlever- ages LLMs’ general understanding ability to assist in static taint analysis, ensuring detection accuracy and reliability. We conducted three experiments to evaluateLASiR’s detection performance for SRVs.”。主要结果是检测、分类或定位候选的判断指标。",p.2; papers/A010.pdf,no,OY,2026-08-24,FMS1055__principal_evidence
FMS1055,FMS1055,"One Signature, Multiple Payments: Demystifying and Detecting Signature Replay Vulnerabilities in Smart Contracts",external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1063,FMS1063,Orion: Fuzzing Workflow Automation,lifecycle coverage,candidate analysis;execution observation;patch validation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis; execution observation,third_party_external_rereview,"candidate analysis: p.9“UnlikeOrion, these systems focused on general vulnerability detection rather than workflow automation, and relied on organizer-provided harnesses.Single-step automa- tion:Harness generation was first demonstrated by Liu et al .”；execution observation: p.2“ax Bazalii and Marius Fleischer of the workflow: target identification, seed generation, harness creation, crash triage, and patch suggestion. Agents are equipped with the ability to invoke external tools, run code, and collect feed- back, and employ prompting strategies such as self-consistency and self-reflection to improve reliability.”。这些均是系统实际执行的动作；未将作者或维护者的后续行为计入。",p.2；p.9; papers/A117.pdf,no,OY,2026-08-24,FMS1063__lifecycle
FMS1063,FMS1063,Orion: Fuzzing Workflow Automation,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;tool routing / strategy routing;validation organization / evidence packaging,feedback interpretation / loop adjustment,third_party_external_rereview,"feedback interpretation / loop adjustment: p.3“Coverage feedback can trigger harness or seed adjustments, while crashes are analyzed by down- stream agents.”。引文分别说明前序信息/反馈如何改变后续检索、生成、验证、记忆或审查动作。",p.3; papers/A117.pdf,no,OY,2026-08-24,FMS1063__capability
FMS1063,FMS1063,Orion: Fuzzing Workflow Automation,primary system shape,long-horizon pentest and CRS agent,feedback-driven fuzzing agent,"reproduction-, validation-, and repair-centered agent",third_party_external_rereview,"论文将主要系统任务表述为“Although carefully crafted prompts and feedback loops mitigate most failures, these results highlight areas where LLM-based anal- ysis remains vulnerable, underscoring the importance of validation and tool support. Metric clib H3 GPIO Average Verification 100.00% 100.00% 42.42% 88.20% Input Channels 93.10% 97.98% 100.00% 97.52% Input Structure 82.76% 90.91% 60.61% 83.22% Dependencies 48.28% 86.87% 27.27% 67.70% Teardown 89.66%”。按主任务及主要评价对象，agent 控制的中心落在 reproduction-, validation-, and repair-centered agent，而不是由 agent 数量或系统名称推定。",p.8; papers/A117.pdf,no,OY,2026-08-24,FMS1063__primary_shape
FMS1063,FMS1063,Orion: Fuzzing Workflow Automation,principal reported evidence output,reproducible validation,reproducible validation,reproducible validation,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1063,FMS1063,Orion: Fuzzing Workflow Automation,external traceability,author-reported external clue,no external trace reported,no external trace reported,third_party_external_rereview,"论文相关事实为“Orion: Fuzzing Workflow Automation Max Bazalii∗ NVIDIA Santa Clara, USA mbazalii@nvidia.com Marius Fleischer∗ NVIDIA Santa Clara, USA mfleischer@nvidia.com Abstract Fuzz testing is one of the most effective techniques for finding soft- ware vulnerabilities. While modern fuzzers can generate inputs and monitor executions automatically, the overall workflow, f”。本地论文未给出具体系统结果到公开记录、公开 PoC/trigger/replay 或公开 benchmark ground truth 的可定位对齐。","p.1, Abstract/Introduction; papers/A117.pdf",no,OY,2026-08-24,FMS1063__external_traceability
FMS1083,FMS1083,PenForge: On-the-Fly Expert Agent Construction for Automated Penetration Testing,lifecycle coverage,candidate analysis;execution observation;path and input exploration;reproduction and validation,candidate analysis;execution observation;path and input exploration;reporting and audit,no qualifying label observed,third_party_external_rereview,"本文的主任务表述为“enForge: On-the-Fly Expert Agent Construction for Automated Penetration Testing Huihui Huang♦, Jieke Shi♦, Junkai Chen♦, Ting Zhang♥, Yikun Li♦, Chengran Yang♦ , Eng Lieh Ouh♦, Lwin Khin Shar ♦, and David Lo♦ ♦School of Computing and Information Systems, Singapore Management University, Singapore ♥Faculty of Information Technology, Monash University, Australia {hhhuang, jiekeshi”。在方法与实验部分未定位到系统实际执行本字段允许阶段的直接证据，因此不从研究领域或常见流程补标签。","p.1, Abstract/Introduction; papers/A167.pdf",no,OY,2026-08-24,FMS1083__lifecycle
FMS1083,FMS1083,PenForge: On-the-Fly Expert Agent Construction for Automated Penetration Testing,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1083,FMS1083,PenForge: On-the-Fly Expert Agent Construction for Automated Penetration Testing,primary system shape,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1083,FMS1083,PenForge: On-the-Fly Expert Agent Construction for Automated Penetration Testing,principal reported evidence output,controlled task completion,controlled task completion,controlled task completion,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1083,FMS1083,PenForge: On-the-Fly Expert Agent Construction for Automated Penetration Testing,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1087,FMS1087,PentestEval: Benchmarking LLM-based Penetration Testing with Modular and Stage-Level Design,lifecycle coverage,candidate analysis;execution observation;path and input exploration;reproduction and validation,candidate analysis;execution observation;path and input exploration;reporting and audit,execution observation; reproduction and validation,third_party_external_rereview,"execution observation: p.3“This stage aims to iteratively refine such exploits based on the observed execution feedback. Formally, given the execution responser i and the original exploite i, the system generates a revised exploitˆei using the function: ˆei =F expR(ri, ei) Here,F expR denotes the exploit revision function, which ana- lyzes the runtime behavior and adjusts the exploit accordingly.”；reproduction and validation: p.3“Each selected weaknessw i includes not only technical details (e.g., affected component, proof of concept), but also a concrete attack intent describing the expected outcome by exploiting this weakness (e.g., uploading a webshell, triggering remote code execution).”。这些均是系统实际执行的动作；未将作者或维护者的后续行为计入。",p.3; papers/A098.pdf,no,OY,2026-08-24,FMS1087__lifecycle
FMS1087,FMS1087,PentestEval: Benchmarking LLM-based Penetration Testing with Modular and Stage-Level Design,cross-stage capability,context aggregation / rule extraction;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing,context aggregation / rule extraction;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,feedback interpretation / loop adjustment,third_party_external_rereview,"feedback interpretation / loop adjustment: p.3“c)Exploit Revision (ER):Typically, the initial exploite i generated byF expG may contain errors or suboptimal configu- rations, such as incorrect payloads, tool parameters, or protocol usages, which may lead to failed or partial exploitation. This stage aims to iteratively refine such exploits based on the observed execution feedback.”。引文分别说明前序信息/反馈如何改变后续检索、生成、验证、记忆或审查动作。",p.3; papers/A098.pdf,no,OY,2026-08-24,FMS1087__capability
FMS1087,FMS1087,PentestEval: Benchmarking LLM-based Penetration Testing with Modular and Stage-Level Design,primary system shape,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1087,FMS1087,PentestEval: Benchmarking LLM-based Penetration Testing with Modular and Stage-Level Design,principal reported evidence output,controlled task completion,controlled task completion,controlled task completion,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1087,FMS1087,PentestEval: Benchmarking LLM-based Penetration Testing with Modular and Stage-Level Design,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1088,FMS1088,PentestMCP: LLM and MCP Based Multi-Agent Framework for Automated Penetration Testing,lifecycle coverage,candidate analysis;execution observation;path and input exploration;reproduction and validation,candidate analysis;execution observation;path and input exploration;reporting and audit,candidate analysis; path and input exploration; execution observation,third_party_external_rereview,"candidate analysis: p.16“Furthermore, to assess the system’s adaptability to vulnerabilities of differ- ent complexity levels, we classified vulnerabilities into three difficulty categories according to their CVSS v3.1 Exploitability Scores [ 48]: • Easy: Exploitability Score≥ 3 • Medium: 2≤ Exploitability Score < 3 • Hard: Exploitability Score < 2 This difficulty classification facilitates the evalu- ation of th”；path and input exploration: p.5“• Limited long-term memory in LLMs—the inability to retain key information across multi- ple interactions impairs the system’s ability to recognize and exploit interrelated vulnerabili- ties across different services.”；execution observation: p.13“3.6.1 Mechanism design The automated tool call mechanism mainly con- sists of two components: • Agent layer: The agent layer runs on the control end of the penetration testing system and is responsible for encapsulating tool inter- faces and relaying request tasks.”。这些均是系统实际执行的动作；未将作者或维护者的后续行为计入。",p.5；p.13；p.16; papers/A061.pdf,no,OY,2026-08-24,FMS1088__lifecycle
FMS1088,FMS1088,PentestMCP: LLM and MCP Based Multi-Agent Framework for Automated Penetration Testing,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;feedback interpretation / loop adjustment;governance / human gates / disclosure control;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,feedback interpretation / loop adjustment,third_party_external_rereview,"feedback interpretation / loop adjustment: p.7“This command is then executed on the target via the MCP-based automated tool call mechanism, which calls the relevant penetra- tion testing tool, and the execution results are stored in the information database and fed back to the Reconnaissance agent to update the status of the corresponding task in the PTG, thereby driv- ing the next round of tasks.”。引文分别说明前序信息/反馈如何改变后续检索、生成、验证、记忆或审查动作。",p.7; papers/A061.pdf,no,OY,2026-08-24,FMS1088__capability
FMS1088,FMS1088,PentestMCP: LLM and MCP Based Multi-Agent Framework for Automated Penetration Testing,primary system shape,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1088,FMS1088,PentestMCP: LLM and MCP Based Multi-Agent Framework for Automated Penetration Testing,principal reported evidence output,controlled task completion,controlled task completion,controlled task completion,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1088,FMS1088,PentestMCP: LLM and MCP Based Multi-Agent Framework for Automated Penetration Testing,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1093,FMS1093,"PILOT: Command-Line Interface Fuzzing Via Path-Guided, Iterative Large Language Model Prompting",lifecycle coverage,execution observation;path and input exploration;reporting and audit;reproduction and validation,execution observation;path and input exploration,candidate analysis; path and input exploration; execution observation,third_party_external_rereview,"candidate analysis: p.8“Evaluation Metrics.We evaluate PILOT and the baselines based on the following metrics: •Vulnerability detection: Number of vulnerabilities that are detected by PILOT •Edge coverage: Number of edges in the program’s Control Flow Graph (CFG) executed by the fuzz inputs 5.”；path and input exploration: p.3“This approach ensures deep semantic validity—files generated by actual encoders contain valid codec parameters and NAL unit structures, where subsequent mutations can in- troduce targeted malformations to trigger vulnerabilities.”；execution observation: p.3“call path to the function, and coverage feedback from the previous seed. Second, it provides an API that allows the LLM to interact with a sandboxed shell environment, where it can read target source-code fragments, write and execute a shell script, and install necessary command packages to generate input files.”。这些均是系统实际执行的动作；未将作者或维护者的后续行为计入。",p.3；p.8; papers/A158.pdf,no,OY,2026-08-24,FMS1093__lifecycle
FMS1093,FMS1093,"PILOT: Command-Line Interface Fuzzing Via Path-Guided, Iterative Large Language Model Prompting",cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;tool routing / strategy routing,feedback interpretation / loop adjustment,third_party_external_rereview,"feedback interpretation / loop adjustment: p.5“Covered-path Feedback If the target function is not reached (Algorithm 1④and ⑤), the feedback phase utilizes execution results to refine and guide subsequent seed generation attempts (Algorithm 1 ⑥).”。引文分别说明前序信息/反馈如何改变后续检索、生成、验证、记忆或审查动作。",p.5; papers/A158.pdf,no,OY,2026-08-24,FMS1093__capability
FMS1093,FMS1093,"PILOT: Command-Line Interface Fuzzing Via Path-Guided, Iterative Large Language Model Prompting",primary system shape,feedback-driven fuzzing agent,feedback-driven fuzzing agent,feedback-driven fuzzing agent,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1093,FMS1093,"PILOT: Command-Line Interface Fuzzing Via Path-Guided, Iterative Large Language Model Prompting",principal reported evidence output,externally traceable material,runtime safety signal,runtime safety signal,third_party_external_rereview,"p.1 报告“We also compared PILOT with state-of-the-art CLI fuzzing approaches, and the results showed substantial improvements in code coverage, i.e., 16.0% over CarpetFuzz [4], 36.2% over ProphetFuzz [7], 21.8% over ZigZagFuzz [1], and 57.9% over SelectFuzz [3].”。主要结果以覆盖、崩溃、运行时违规或新 bug 等运行信号呈现。",p.1; papers/A158.pdf,no,OY,2026-08-24,FMS1093__principal_evidence
FMS1093,FMS1093,"PILOT: Command-Line Interface Fuzzing Via Path-Guided, Iterative Large Language Model Prompting",external traceability,publicly aligned external trace,author-reported external clue,author-reported external clue,third_party_external_rereview,"论文相关事实为“Result 1.PILOT discovered 51 previously unknown vulnerabilities across 24 programs, with 41 confirmed and 33 fixed by developers, including three assigned CVE identifiers. 5.2. RQ2: Vulnerability Detection To evaluate PILOT’s vulnerability detection capability against prior work, we conducted a comparative evaluation using the same program versions from the POWER and CarpetFuzz datasets and configurations as baseline fuzzers.”。这是作者报告的披露/确认线索，但未同时提供读者可逐项定位的 trigger、replay、PoC 或公开记录链接。",p.9; papers/A158.pdf,no,OY,2026-08-24,FMS1093__external_traceability
FMS1095,FMS1095,PoCEvolve: Generating Proof-of-Concept Exploits from Security Patches with Vulnerability-Aware Prompt Evolution,lifecycle coverage,candidate analysis;execution observation;reproduction and validation,candidate analysis;execution observation;patch validation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis; path and input exploration; execution observation; reproduction and validation,third_party_external_rereview,"candidate analysis: p.4“Exploit Generator After vulnerability analysis, the Exploit Generator produces candidate PoC exploits based on structured inputs provided by the analyzer.”；path and input exploration: p.12“Instead of crafting a fixed prompt by hand, the system uses feedback and prior outcomes to produce improved prompts dynami- cally.”；execution observation: p.5“We design eight dimensions for assessing the usefulness of vulnerability-related context: candidate vulnerable API, vul- nerability description, usage snippets, exploit skeleton, simi- lar exploits, taint-path snippets, debugger output, and code- coverage signals. For each criterion, the LLM assigns a score in the normalized range[0,1]and returns a concise justifi- cation.”；reproduction and validation: p.6“POCGENgets code coverage by driving Node’s V8 Inspector Profiler directly around each PoC’s execution in its validator. The scoring model evaluates whether these signals provide actionable guidance for revising the entry point, payload, or trigger condition [9], [35], [37]–[39].”。这些均是系统实际执行的动作；未将作者或维护者的后续行为计入。",p.4；p.5；p.6；p.12; papers/A141.pdf,no,OY,2026-08-24,FMS1095__lifecycle
